pairid,argid,propid_to,propid_from,text_to,text_from,relation,normarg_nneu2_4_0,normarg_nneu2_4_1,normarg_nneu2_4_2,normarg_nneu2_4_3
00432_9#00432_9_8,00432,00432_9,00432_9_8,Genetically modified foods (GM foods) are beneficial.,GM foods reduce the damage caused by pesticides to wildlife.,1,0.044864581444267845,0.6318055440819436,0.010188777540399055,0.17776270745466174
00432_9#00432_9_9,00432,00432_9,00432_9_9,Genetically modified foods (GM foods) are beneficial.,"GM animals are designed to be ""food"",not ""breeding machines"".",1,0.13418374334460145,0.4564699586283514,0.029403431304716943,0.45535690077658275
00451_11#00451_11_1,00451,00451_11,00451_11_1,Corporal punishment of children is acceptable.,Corporal punishment fosters criminality and delinquency.,-1,0.03571928015417027,0.23273044737247275,0.008752677313898042,0.647206431285468
00451_11#00451_11_2,00451,00451_11,00451_11_2,Corporal punishment of children is acceptable.,Moderate corporal punishment is not psychologically damaging,1,0.015360407216554827,0.3665575289646458,0.032158481893380955,0.2765092328874471
00451_11#00451_11_3,00451,00451_11,00451_11_3,Corporal punishment of children is acceptable.,Corporal punishment increases depression and suicide,-1,0.0654020293401935,0.36473626223238076,0.019718989047900995,0.5385460645751169
00451_1#00451_1_1,00451,00451_1,00451_1_1,Corporal punishment of children is acceptable.,Corporal punishment is a good tool for disciplining unruly children,1,0.05973117099731397,0.6292047287051593,0.015959481200901574,0.28590207466540285
00451_1#00451_1_10,00451,00451_1,00451_1_10,Corporal punishment of children is acceptable.,Corporal punishment can ethically help save a childs future,1,0.03623768168825795,0.6462041354079473,0.008465511999496897,0.1918646489181928
00451_1#00451_1_2,00451,00451_1,00451_1_2,Corporal punishment of children is acceptable.,Corporal punishment hampers childrens creativity,-1,0.02530398740111503,0.49885548463352497,0.03364899317713044,0.36771213391551427
00451_1#00451_1_3,00451,00451_1,00451_1_3,Corporal punishment of children is acceptable.,Corporal punishment fosters violence in society.,-1,0.033653903362287844,0.2535058063704395,0.011461808305233197,0.6241995968482515
00451_1#00451_1_4,00451,00451_1,00451_1_4,Corporal punishment of children is acceptable.,It is dubious that corporal punishment helps discipline children.,-1,0.02481696628846627,0.5061756881100917,0.014954282233501273,0.3691311217929544
00451_1#00451_1_5,00451,00451_1,00451_1_5,Corporal punishment of children is acceptable.,Corporal punishment creates anti-social behavior.,-1,0.017540432412357865,0.42247830033275807,0.0183967195996396,0.468477554009529
00451_1#00451_1_6,00451,00451_1,00451_1_6,Corporal punishment of children is acceptable.,General statements in support of corporal punishment,1,0.3217959547005703,0.30218991859582234,0.07140019517467874,0.15551559098930262
00451_1#00451_1_7,00451,00451_1,00451_1_7,Corporal punishment of children is acceptable.,Corporal punishment can make a valuable example of a student,1,0.035299375238151284,0.5999024348775539,0.006840800276844498,0.3020549976809945
00451_1#00451_1_8,00451,00451_1,00451_1_8,Corporal punishment of children is acceptable.,Corporal punishment can lower a childs IQ,-1,0.00972916746269783,0.35365715286885596,0.014143641902315998,0.5159018499781103
00451_1#00451_1_9,00451,00451_1,00451_1_9,Corporal punishment of children is acceptable.,General statements against corporal punishment,-1,0.20278979534306402,0.13387922483521303,0.3358522058896368,0.15357000040537294
00451_2#00451_2_1,00451,00451_2,00451_2_1,Corporal punishment of children is acceptable.,Abuses do not demonstrate corporal punishment is inherently wrong,1,0.04833472329308045,0.44420206875631507,0.046630574269402515,0.4351061771290427
00451_2#00451_2_2,00451,00451_2,00451_2_2,Corporal punishment of children is acceptable.,Corporal punishment often over-responds to innocent child behavior,-1,0.019750928968798664,0.3014826174274436,0.013243253873491697,0.5850324747243182
00451_2#00451_2_3,00451,00451_2,00451_2_3,Corporal punishment of children is acceptable.,There is a difference between corporal punishment and child abuse.,1,0.018770489193818518,0.43366645330213044,0.017708711570330313,0.44909192183335983
00451_2#00451_2_4,00451,00451_2,00451_2_4,Corporal punishment of children is acceptable.,Corporal punishment often escalates to child abuse,-1,0.021585253331873014,0.4103317500159005,0.021843368056386772,0.44419792201478064
00451_2#00451_2_5,00451,00451_2,00451_2_5,Corporal punishment of children is acceptable.,"Corporal punishment should be limited, but not abandoned",1,0.6156492258428771,0.0002604357702544525,0.2884542772198358,0.0002386762842785812
00451_2#00451_2_6,00451,00451_2,00451_2_6,Corporal punishment of children is acceptable.,Not clear whether corporal punishment increases abuse,1,0.05909824446361109,0.4476550924006246,0.06689576773486226,0.42412578816609636
00451_2#00451_2_7,00451,00451_2,00451_2_7,Corporal punishment of children is acceptable.,Corporal punishment induces fear and despair in children,-1,0.037207535159296264,0.3804733566582056,0.029764159793421445,0.4682190966036954
00451_2#00451_2_8,00451,00451_2,00451_2_8,Corporal punishment of children is acceptable.,Corporal punishment of children is analogous to wife-beating.,-1,0.03636111679728602,0.3268699798620646,0.01597551119106468,0.5478461650209812
00451_3#00451_3_1,00451,00451_3,00451_3_1,Corporal punishment of children is acceptable.,Better ways exist; corporal punishment is lazy way,-1,0.019849724308485264,0.45442740585891667,0.019088973702689097,0.46189845584479844
00451_3#00451_3_2,00451,00451_3,00451_3_2,Corporal punishment of children is acceptable.,"Violence of corporal punishment is never justified as ""last resort""",-1,0.08010151377895974,0.5426976951445788,0.04016082933842034,0.344824888835914
00451_3#00451_3_3,00451,00451_3,00451_3_3,Corporal punishment of children is acceptable.,Corporal punishment is justifiable as a last resort,1,0.06378282468742198,0.2524851754878554,0.019735139023743048,0.6724624100727672
00451_4#00451_4_2,00451,00451_4,00451_4_2,Corporal punishment of children is acceptable.,Scripture can be cited to enforce or debunk corporal punishment.,-1,0.018785499882962596,0.40024495218073763,0.021383741736453746,0.4975938642650186
00451_4#00451_4_5,00451,00451_4,00451_4_5,Corporal punishment of children is acceptable.,Quotations from the Bible that promote corporal punishment.,1,0.13973222454356876,0.43337990755766626,0.03394570313914926,0.4381198177290586
00451_5#00451_5_1,00451,00451_5,00451_5_1,Corporal punishment of children is acceptable.,Corporal punishment does not foster violent tendencies,1,0.02154647455020424,0.43182870135484197,0.026421625895011906,0.41426786719538833
00451_5#00451_5_2,00451,00451_5,00451_5_2,Corporal punishment of children is acceptable.,Physical injuries only occur in abusive corporal punishment.,1,0.024162134518947317,0.42580464486395064,0.02254037129182494,0.46919171191998865
00451_5#00451_5_3,00451,00451_5,00451_5_3,Corporal punishment of children is acceptable.,Corporal punishment can cause serious physical damage,-1,0.013284055378109097,0.2810148811904564,0.030497265070067895,0.6015878201362255
00451_6#00451_6_1,00451,00451_6,00451_6_1,Corporal punishment of children is acceptable.,Regulation of corporal punishment does not soften ill effects.,-1,0.006791745257979151,0.33181189434092795,0.01752475516398222,0.47082130356011187
00451_6#00451_6_2,00451,00451_6,00451_6_2,Corporal punishment of children is acceptable.,Corporal punishment can be regulated within orderly framework.,1,0.06453753761704499,0.7186013996154582,0.01438170339805065,0.18813989626404556
00451_7#00451_7_1,00451,00451_7,00451_7_1,Corporal punishment of children is acceptable.,Risks of sexual abuse with spanking can be regulated.,1,0.027950538942195072,0.6224026352462505,0.007985119452116832,0.24342584549094948
00451_7#00451_7_2,00451,00451_7,00451_7_2,Corporal punishment of children is acceptable.,Corporal punishment on the buttocks is a sexual violation,-1,0.10293809622746064,0.4153785385570066,0.09464365772523399,0.39223205452783005
00451_8#00451_8_1,00451,00451_8,00451_8_1,Corporal punishment of children is acceptable.,Corporal punishment represents failure to engage students,-1,0.1444861857386478,0.44535651615908184,0.14810183401240742,0.4367903159882065
00451_8#00451_8_2,00451,00451_8,00451_8_2,Corporal punishment of children is acceptable.,Corporal punishment distracts from teaching and training.,-1,0.01929931890378645,0.2949473579656651,0.01709381893751046,0.6045651625860917
00451_8#00451_8_3,00451,00451_8,00451_8_3,Corporal punishment of children is acceptable.,Corporal punishment reflects breakdown of communication,-1,0.18211166161104553,0.36780832209172043,0.08538283210648256,0.5294439667781232
00451_8#00451_8_4,00451,00451_8,00451_8_4,Corporal punishment of children is acceptable.,Corporal punishment helps protect teachers and adults,1,0.07353304388350396,0.5373481914490533,0.020004655608217143,0.3721198007015363
00451_8#00451_8_5,00451,00451_8,00451_8_5,Corporal punishment of children is acceptable.,Corporal punishment does not represent teacher failures,1,0.06350037418629785,0.32672757318773216,0.17178689520981089,0.3579165359844818
00564_2#00564_2_1,00564,00564_2,00564_2_1,Affirmative action is good public policy.,"Affirmative Action uses a definition of ""diversity"" that is too narrow.",-1,0.04765738099583209,0.23836847100716405,0.05684106337406912,0.6576364352756267
00564_2#00564_2_2,00564,00564_2,00564_2_2,Affirmative action is good public policy.,Diverse schools receive poor ratings from students,-1,0.020772352242142078,0.14619454959652328,0.01689280704209738,0.12909006150332475
00564_2#00564_2_3,00564,00564_2,00564_2_3,Affirmative action is good public policy.,Diversity is supplimentary to goal of fairness.,1,0.13956845047134872,0.5102851865399659,0.02551870540160448,0.3551188457108401
00564_2#00564_2_4,00564,00564_2,00564_2_4,Affirmative action is good public policy.,Minority schools disprove perceived value of diversity.,-1,0.03725575964061405,0.2316566124926947,0.12130010817089659,0.48359854426959953
00564_2#00564_2_5,00564,00564_2,00564_2_5,Affirmative action is good public policy.,Cultural exchange does not require diversity in workplace.,-1,0.005217592678551461,0.0551913993531593,0.013159983908413077,0.029079754178191
00564_2#00564_2_6,00564,00564_2,00564_2_6,Affirmative action is good public policy.,Diversity improves group decision-making,1,0.03297747079130599,0.5117485268335399,0.004608392473999024,0.10355574568802978
00564_2#00564_2_7,00564,00564_2,00564_2_7,Affirmative action is good public policy.,Affirmative action helps create diverse learning environment.,1,0.03102093654935558,0.69211251692895,0.005633528505181483,0.15767542121530584
00564_2#00564_2_8,00564,00564_2,00564_2_8,Affirmative action is good public policy.,Schools have right to improve diversity in ways of their choosing,1,0.6882214697079414,0.0008158880505450696,0.10794804181238775,0.0001755904472151424
00564_2#00564_2_9,00564,00564_2,00564_2_9,Affirmative action is good public policy.,Greater ethnic representation at all social levels is beneficial.,1,0.016612920491198717,0.35964615346179496,0.0023539223612578483,0.06649955786850725
00564_3#00564_3_1,00564,00564_3,00564_3_1,Affirmative action is good public policy.,Affirmative action justly compensates groups for past wrongs.,1,0.07117035683107731,0.5771818706075068,0.016568310049674705,0.34257324500679487
00564_3#00564_3_2,00564,00564_3,00564_3_2,Affirmative action is good public policy.,Affirmative action wrongly takes from one group to give to another.,-1,0.06398552586931078,0.3325124583809009,0.07208973860815672,0.5498901558049323
00564_3#00564_3_3,00564,00564_3,00564_3_3,Affirmative action is good public policy.,Affirm action justly asks whites to sacrifice for common good:,1,0.21956825127509913,0.45273937320685337,0.033308214255206206,0.25382507119840614
00564_3#00564_3_4,00564,00564_3,00564_3_4,Affirmative action is good public policy.,No group should benefit or be punished for ancestral wrongs.,-1,0.01861830724431847,3.417040576283845e-05,0.0441028526663746,5.549333111279064e-05
00564_3#00564_3_5,00564,00564_3,00564_3_5,Affirmative action is good public policy.,Affirmative action only deprives whites of unearned opportunities.,1,0.07134175754649512,0.30274297272180745,0.034587564771168894,0.5943183161520578
00564_4#00564_4_1,00564,00564_4,00564_4_1,Affirmative action is good public policy.,Affirmative action contradicts the notion of meritocracy.,-1,0.045603646857483776,0.45032648268044323,0.046647703231756696,0.45945823251488727
00564_4#00564_4_2,00564,00564_4,00564_4_2,Affirmative action is good public policy.,Affirmative action damages ethos of more qualified non-minorities.,-1,0.02420182251527059,0.3894413364092885,0.017505102546324383,0.48983559990393516
00564_4#00564_4_3,00564,00564_4,00564_4_3,Affirmative action is good public policy.,Affirmative action promotes mediocrity by undermining meritocracy.,-1,0.06134406894281733,0.2709569147254095,0.01926145930708953,0.6462234066916557
00564_4#00564_4_4,00564,00564_4,00564_4_4,Affirmative action is good public policy.,Affirm action fills key jobs with less productive individuals.,-1,0.01846626153907335,0.689275739415006,0.0029074045895368388,0.2027642078715941
00564_4#00564_4_5,00564,00564_4,00564_4_5,Affirmative action is good public policy.,Affirmative action allows the best to rise by countering systemic exclusion,1,0.07031960968946371,0.5614420263918949,0.011791733618819739,0.332745176288091
00564_4#00564_4_6,00564,00564_4,00564_4_6,Affirmative action is good public policy.,"Affirmative action makes race only a small ""plus"" for candidates.",1,0.022494054420563153,0.3333187074245773,0.010586019871511882,0.5676959240302517
00564_6#00564_6_1,00564,00564_6,00564_6_1,Affirmative action is good public policy.,Going to top universities is more important than good grades.,1,0.030269524503059454,0.1409228995308236,0.009993953616658042,0.08904410945031585
00564_6#00564_6_10,00564,00564_6,00564_6_10,Affirmative action is good public policy.,"Laws should be ""race-blind"" to counter discrimination:",-1,0.6130997599163316,0.0001794442270167773,0.21506747168549567,0.00034401654844041406
00564_6#00564_6_2,00564,00564_6,00564_6_2,Affirmative action is good public policy.,Affirm action wrongly considers race over econ/edu factors,-1,0.023523390913404597,0.3349945533784081,0.03692932927086515,0.5215542201447714
00564_6#00564_6_3,00564,00564_6,00564_6_3,Affirmative action is good public policy.,Affirmative action is only way to level playing field,1,0.13197697305544825,0.6216819143771071,0.03197750322997718,0.29493488463259077
00564_6#00564_6_4,00564,00564_6,00564_6_4,Affirmative action is good public policy.,Affirmative action is discrimination by another name.,-1,0.0546030192447743,0.47755953182555205,0.06792616039222245,0.39231498619567184
00564_6#00564_6_5,00564,00564_6,00564_6_5,Affirmative action is good public policy.,"Anomaly of ""poor white Appalachian"" less important than broad racism",1,0.030025606633473582,0.24154089773544826,0.044389914211697364,0.3526341215232668
00564_6#00564_6_6,00564,00564_6,00564_6_6,Affirmative action is good public policy.,Affirm action mismatches bad students with difficult classes.,-1,0.008659623663691628,0.2171860157667685,0.0200242245150987,0.6323448056945012
00564_6#00564_6_7,00564,00564_6,00564_6_7,Affirmative action is good public policy.,Affirmative action lowers value of degrees earned by minorities:,-1,0.030272636232541596,0.34120268756846295,0.05662053746160216,0.5600671699580875
00564_6#00564_6_8,00564,00564_6,00564_6_8,Affirmative action is good public policy.,Affirmative action does more harm than good to minorities.,-1,0.03021969891958678,0.4029204484370267,0.024289649357926716,0.4884168359571838
00564_6#00564_6_9,00564,00564_6,00564_6_9,Affirmative action is good public policy.,Predominantly black schools offer fewer AP classes.,1,0.0011722192271441596,0.02287858572959442,0.003036703755952388,0.03595966619483679
00628_1#00628_1_1,00628,00628_1,00628_1_1,High speed rail development is generally good policy.,Cars/freeways better suited to independent spirit.,-1,0.1338887922326027,0.6848802689386564,0.024473619605386628,0.16450022723304727
00628_1#00628_1_2,00628,00628_1,00628_1_2,High speed rail development is generally good policy.,"Unlike automobiles, rail fosters a sense of community.",1,0.039800159008212696,0.6985248103575833,0.010451207761848722,0.23188208935787274
00628_2#00628_2_1,00628,00628_2,00628_2_1,High speed rail development is generally good policy.,High-speed rail saves lives from car accidents.,1,0.04219367647535522,0.7066256944913623,0.009836614698531974,0.20517275869817553
00628_2#00628_2_2,00628,00628_2,00628_2_2,High speed rail development is generally good policy.,High-speed rail gives criminals access to areas,-1,0.04048665678263353,0.5027715919964508,0.010301085747922465,0.39544554428633766
00628_2#00628_2_3,00628,00628_2,00628_2_3,High speed rail development is generally good policy.,High-speed rail safer than other forms of travel.,1,0.15289856363736543,0.6801112460126483,0.03911699276987464,0.22283613875092148
00628_2#00628_2_4,00628,00628_2,00628_2_4,High speed rail development is generally good policy.,High-speed rail has greater risk of catastrophic accident.,-1,0.0356058627135621,0.5216427137558949,0.021516690809901935,0.3718642197658635
00628_3#00628_3_1,00628,00628_3,00628_3_1,High speed rail development is generally good policy.,High-speed trains are highly sustainable and green.,1,0.03881011145171433,0.6508916076893992,0.010648792772520453,0.19658612744301224
00628_3#00628_3_2,00628,00628_3,00628_3_2,High speed rail development is generally good policy.,High speed rail efficiently increases capacity.,1,0.05770857285546267,0.752528876919139,0.007960878152621562,0.13590270356398076
00628_3#00628_3_3,00628,00628_3,00628_3_3,High speed rail development is generally good policy.,Too few will ride HSR to have environmental impact.,-1,0.010919180801383106,0.22577591013522375,0.017546423315837095,0.6512346962367762
00628_3#00628_3_4,00628,00628_3,00628_3_4,High speed rail development is generally good policy.,High speed rail creates green jobs,1,0.0696207361138302,0.6261417618639896,0.019908693816265536,0.25927507003572775
00628_3#00628_3_5,00628,00628_3,00628_3_5,High speed rail development is generally good policy.,More travel with high-speed rail is bad for environment.,-1,0.037773422328989545,0.5778511309147739,0.01890979567854798,0.31341967580189695
00628_4#00628_4_1,00628,00628_4,00628_4_1,High speed rail development is generally good policy.,High-speed rail only works between close cities,-1,0.04242152391156567,0.5363277361383512,0.025394638099506407,0.3788970908678474
00628_4#00628_4_10,00628,00628_4,00628_4_10,High speed rail development is generally good policy.,High-speed rail fosters transit-oriented development.,1,0.05928873465521242,0.7232076930030319,0.011338567715854671,0.180222795586569
00628_4#00628_4_11,00628,00628_4,00628_4_11,High speed rail development is generally good policy.,High-speed rail is a valuable national investment,1,0.09444534750042298,0.6533691823290088,0.02039870450621117,0.2553713372996748
00628_4#00628_4_12,00628,00628_4,00628_4_12,High speed rail development is generally good policy.,High-speed rail helps businesspeople be more productive.,1,0.04069545465875152,0.7492394199846716,0.007123485494562103,0.1559862572418469
00628_4#00628_4_13,00628,00628_4,00628_4_13,High speed rail development is generally good policy.,High-speed rail creates many jobs.,1,0.04394958813611643,0.6245119740032252,0.00887627961120309,0.2662779724538988
00628_4#00628_4_14,00628,00628_4,00628_4_14,High speed rail development is generally good policy.,High-speed rail is not a public good.,-1,0.06968184478389577,0.6137640814129808,0.029347691493731256,0.29063300960188676
00628_4#00628_4_16,00628,00628_4,00628_4_16,High speed rail development is generally good policy.,"High-speed rail can""t work without subsidies.",-1,0.04325820977109826,0.3758378751966159,0.06858432526126951,0.5271204465777399
00628_4#00628_4_17,00628,00628_4,00628_4_17,High speed rail development is generally good policy.,High speed rail is a great tourist attraction.,1,0.056314442760937604,0.5007361071024,0.03487464874743122,0.3654645683648273
00628_4#00628_4_2,00628,00628_4,00628_4_2,High speed rail development is generally good policy.,High-speed rail frees up existing rail for other purposes.,1,0.02971770368207927,0.6766396610050563,0.008934997477555865,0.2511827513833118
00628_4#00628_4_3,00628,00628_4,00628_4_3,High speed rail development is generally good policy.,High-speed rail can be funded by decreasing military spending.,1,0.02187742139734879,0.7149648915479673,0.010584299819442325,0.2060495835764508
00628_4#00628_4_4,00628,00628_4,00628_4_4,High speed rail development is generally good policy.,High speed rail not best way to create local jobs.,-1,0.17717107794661593,0.4473654422701031,0.08125380548148707,0.46011536903954947
00628_4#00628_4_5,00628,00628_4,00628_4_5,High speed rail development is generally good policy.,High-speed rail is predominantly used by wealthy.,-1,0.03431050628774948,0.5339357127513176,0.010543026481951273,0.34877970276757914
00628_4#00628_4_6,00628,00628_4,00628_4_6,High speed rail development is generally good policy.,High speed rail reduces oil trade imbalance.,1,0.02745299664527038,0.6530885786086349,0.009194051009091632,0.23428330875211434
00628_4#00628_4_7,00628,00628_4,00628_4_7,High speed rail development is generally good policy.,High-speed trains: costly govt project in search of need,-1,0.0965082293682335,0.3011522503964447,0.03666182302485004,0.5868018250537885
00628_4#00628_4_8,00628,00628_4,00628_4_8,High speed rail development is generally good policy.,High-speed transportation is really a private good.,-1,0.06734587822140371,0.5627117986586954,0.02658631821255867,0.3581647716657581
00628_4#00628_4_9,00628,00628_4,00628_4_9,High speed rail development is generally good policy.,"High-speed rail will get subsidies, but so do autos.",1,0.079241130848397,0.5695365096700673,0.027074551879117045,0.3629306845121897
00628_6#00628_6_1,00628,00628_6,00628_6_1,High speed rail development is generally good policy.,High speed rail cannot seriously displace air travel.,-1,0.015444510154047074,0.38130614302975535,0.03403734611137091,0.5459482148977115
00628_6#00628_6_2,00628,00628_6,00628_6_2,High speed rail development is generally good policy.,High-speed train stations can be positioned in city centers.,1,0.04328841495120203,0.7302999083219046,0.007417023528191101,0.15749760184430872
00628_6#00628_6_3,00628,00628_6,00628_6_3,High speed rail development is generally good policy.,High-speed rail helps relieve air-travel congestion.,1,0.0335309876041025,0.7471710732157862,0.006620960509871836,0.1663757472161187
00628_6#00628_6_4,00628,00628_6,00628_6_4,High speed rail development is generally good policy.,Improving airport access better than new high-speed rail.,-1,0.1488350527713834,0.46299724760269495,0.13958285062436881,0.43818456792335314
00628_6#00628_6_5,00628,00628_6,00628_6_5,High speed rail development is generally good policy.,"No need to turn off electronics, etc., on trains",1,0.20644545431203085,0.0009068450304946518,0.6349579225795478,0.0007368129214083938
00628_6#00628_6_6,00628,00628_6,00628_6_6,High speed rail development is generally good policy.,High-speed rail allows people to see/visit new places.,1,0.038315653854627665,0.7328497751726315,0.006797884195710969,0.15209660319626242
00628_6#00628_6_7,00628,00628_6,00628_6_7,High speed rail development is generally good policy.,Rail travel has fewer weather related delays.,1,0.010907411582502134,0.7068805328437743,0.04020579420576751,0.20832183846934593
00628_6#00628_6_8,00628,00628_6,00628_6_8,High speed rail development is generally good policy.,Airplanes better than high-speed trains for long distances,-1,0.1624744752893492,0.49096000815080215,0.12431255300770212,0.3948316701847939
00628_7#00628_7_1,00628,00628_7,00628_7_1,High speed rail development is generally good policy.,High-speed rail offers freedom,1,0.09082388337955075,0.743421587089712,0.018181044118861005,0.17702913631544692
00628_7#00628_7_2,00628,00628_7,00628_7_2,High speed rail development is generally good policy.,Train capacity can be increased without HSR,-1,0.03351157260188263,0.6309308568474933,0.02745678294705596,0.2865361653723195
00628_7#00628_7_3,00628,00628_7,00628_7_3,High speed rail development is generally good policy.,High speed rail based on falsely seductive idea of speed.,-1,0.06703608337336599,0.345419001413539,0.023934282337464273,0.5423401944061113
00628_7#00628_7_4,00628,00628_7,00628_7_4,High speed rail development is generally good policy.,High-speed rail has greater capacity than roads.,1,0.04184025690491561,0.7044482076973538,0.008717583385981931,0.18793382540730635
00628_7#00628_7_5,00628,00628_7,00628_7_5,High speed rail development is generally good policy.,Upgrading existing lines is ineffective solution.,1,0.04155851900620032,0.42520016365180646,0.04768218790928886,0.4729895412910381
00628_7#00628_7_6,00628,00628_7,00628_7_6,High speed rail development is generally good policy.,Expanding roads and runways better than high-speed rail.,-1,0.1322851460172312,0.4769994891195405,0.11392027379830402,0.42235811471688395
00628_7#00628_7_7,00628,00628_7,00628_7_7,High speed rail development is generally good policy.,Decentralized country planning better than high speed rail.,-1,0.0837475512741863,0.5287078616586505,0.053416276054473376,0.3933751536703295
00902_2#00902_2_1,00902,00902_2,00902_2_1,Outsourcing (and offshoring) is a positive phenomenon.,"Offshoring allows more developed countries to focus their economic activity on more highly skilled, value-adding processes which may be more financially profitable than, for example, low-end manufacturing.",1,0.022351289827668284,0.6127166529028566,0.005335354796175995,0.22458640510311217
00902_2#00902_2_2,00902,00902_2,00902_2_2,Outsourcing (and offshoring) is a positive phenomenon.,Offshoring helps development of underdeveloped countries:,1,0.016870570990405967,0.41873216919247647,0.003879149783806386,0.4454123905063774
00902_2#00902_2_3,00902,00902_2,00902_2_3,Outsourcing (and offshoring) is a positive phenomenon.,Offshoring undermines liberal democratic values:,-1,0.03178469487445166,0.4777566594019116,0.02740129177031804,0.4144390152948917
00902_2#00902_2_4,00902,00902_2,00902_2_4,Outsourcing (and offshoring) is a positive phenomenon.,Many developed countries suffer increased unemployment as a result of offshoring:,-1,0.011956396652721664,0.2706909526598258,0.02322744759423731,0.5926049193290648
00902_3#00902_3_1,00902,00902_3,00902_3_1,Outsourcing (and offshoring) is a positive phenomenon.,Technology and other services would be more effectively done domestically.,-1,0.04583677403380919,0.28752813215437667,0.005766656021981963,0.05050567072736625
00902_3#00902_3_2,00902,00902_3,00902_3_2,Outsourcing (and offshoring) is a positive phenomenon.,Offshoring increases transparency between companies and countries.,1,0.020453013828977552,0.4086984869172117,0.006068110492890139,0.31544331077361887
00902_4#00902_4_1,00902,00902_4,00902_4_1,Outsourcing (and offshoring) is a positive phenomenon.,Outsourcing leads to a beneficial competition.,1,0.028339915289367572,0.6250165737505556,0.0066995236961701005,0.19432522957591508
00902_4#00902_4_2,00902,00902_4,00902_4_2,Outsourcing (and offshoring) is a positive phenomenon.,Offshoring leads to ruthless competition.,-1,0.022813228654846387,0.1884988570118806,0.005085807142329547,0.6851364282780265
00902_5#00902_5_1,00902,00902_5,00902_5_1,Outsourcing (and offshoring) is a positive phenomenon.,Outsourcing lowers the cost of goods and services,1,0.03186157187437667,0.45687609359416703,0.03927058489211111,0.41175817788454233
00902_5#00902_5_2,00902,00902_5,00902_5_2,Outsourcing (and offshoring) is a positive phenomenon.,Offshoring is simply a way of unfairly exploiting cheap foreign labour.,-1,0.03471870594394728,0.2751341434470647,0.016374717643033755,0.623904219980323
00902_6#00902_6_1,00902,00902_6,00902_6_1,Outsourcing (and offshoring) is a positive phenomenon.,The problem with criticisms of outsourcing is an implied double-standard.,1,0.018263481516411988,0.40905621275107906,0.019645146893812693,0.45986420833792646
00902_6#00902_6_2,00902,00902_6,00902_6_2,Outsourcing (and offshoring) is a positive phenomenon.,The sad truth is that the economic systems of countries are not created equal,1,0.006855055852823686,0.04418345623508852,0.010267948960362953,0.058165808602460845
00902_6#00902_6_3,00902,00902_6,00902_6_3,Outsourcing (and offshoring) is a positive phenomenon.,Offshoring is a form of economic and cultural imperialism.,-1,0.057830685128933294,0.15247948720071736,0.009514871227411605,0.7299005496868713
00902_6#00902_6_4,00902,00902_6,00902_6_4,Outsourcing (and offshoring) is a positive phenomenon.,"Globalisation makes cross-border interaction more rapid, cheap, and stable:",1,0.05949328162240459,0.5929943576866966,0.009617404861555575,0.15490289769423915
00902_6#00902_6_5,00902,00902_6,00902_6_5,Outsourcing (and offshoring) is a positive phenomenon.,Outsourcing may be a characteristic of a new stage in the global economy.,1,0.027750439198553044,0.5116246417740171,0.00417090595318592,0.35180510554331973
01189_1#01189_1_1,01189,01189_1,01189_1_1,Homosexuality is right.,There is no evidence that the LGBT community is more promiscuous.,1,0.004935975686487522,0.3259402963816359,0.012191522644903485,0.5032426644415897
01189_1#01189_1_2,01189,01189_1,01189_1_2,Homosexuality is right.,Gays are equally interested in committed relationships.,1,0.05200765718773609,0.67877439670961,0.012256347009205717,0.19405851488871106
01189_1#01189_1_3,01189,01189_1,01189_1_3,Homosexuality is right.,"The homosexual culture displays ""rampant promiscuity"" and immorality.",-1,0.018121819093330795,0.5031585313056016,0.026400289047810943,0.34487658169778795
01189_3#01189_3_1,01189,01189_3,01189_3_1,Homosexuality is right.,"Homophobia stems from irrational fear of rape, subordination",1,0.04402318289521849,0.506694698351243,0.03728686221591201,0.36831860504249925
01189_3#01189_3_2,01189,01189_3,01189_3_2,Homosexuality is right.,Condemning gays is not discrimination; people choose to act gay,-1,0.039064770242075796,0.5113631878215357,0.037729062398174494,0.33824717412197947
01189_3#01189_3_3,01189,01189_3,01189_3_3,Homosexuality is right.,Condemning gays is discrimination.,1,0.024367007394941402,0.5535705299165131,0.03595192612639664,0.307583407869233
01189_5#01189_5_1,01189,01189_5,01189_5_1,Homosexuality is right.,Homosexuality is a natural phenomenon also found in the animal kingdom,1,0.012623840787039745,0.49442674813321646,0.010692887221391726,0.38134720062481364
01189_5#01189_5_2,01189,01189_5,01189_5_2,Homosexuality is right.,"Homosexuals are born gay, have no choice",1,0.2508169984710124,0.013537058598227219,0.3031589577136705,0.013266176511899215
01189_5#01189_5_3,01189,01189_5,01189_5_3,Homosexuality is right.,"Gay sex does not ""betray"" male, female traits.",1,0.025452372658536244,0.3806736063268078,0.04354683004495438,0.3180911413545721
01189_5#01189_5_4,01189,01189_5,01189_5_4,Homosexuality is right.,Homosexuality contradicts natural aim of sexuality,-1,0.18213623037602722,0.6011205648353155,0.05103009803210679,0.27490778480680544
01189_5#01189_5_5,01189,01189_5,01189_5_5,Homosexuality is right.,A homosexual gene would not make homosexuality moral.,-1,0.03583530451125473,0.49536767876885457,0.021924519970786153,0.3982705428443187
01189_5#01189_5_6,01189,01189_5,01189_5_6,Homosexuality is right.,"Studies citing a homosexual ""gene"" have been biased and flawed.",-1,0.036191911617082004,0.600441026508481,0.014335908679194109,0.26222561807335887
