pairid,argid,propid_to,propid_from,text_to,text_from,relation,nli_50K_ent,nli_50K_con,nli_50K_neu
00257_15#00257_15_36,00257,00257_15,00257_15_36,Each candidate is good.,Jay Inslee has diverse work experience in Washington.,1,0.01904352940618992,0.15561039745807648,0.8253461122512817
00257_15#00257_15_47,00257,00257_15,00257_15_47,Each candidate is good.,Rob McKenna is not who he says he is.,1,0.016253439709544182,0.8024293184280396,0.1813172549009323
00257_15#00257_15_50,00257,00257_15,00257_15_50,Each candidate is good.,McKenna wrongly refused to represent Lands Commissioner Goldmark.,1,0.011906012892723083,0.6249839067459106,0.3631100058555603
00353_3#00353_3_1,00353,00353_3,00353_3_1,This House would scrap the Euro.,ECB is Unresponsive.,1,0.0058511653915047646,0.746702253818512,0.24744655191898346
00695_5#00695_5_1,00695,00695_5,00695_5_1,The death penalty is justified.,Wrongful convictions can be fixed with better prosecutors,1,0.01156007219105959,0.2724279463291168,0.7160119414329529
00695_5#00695_5_10,00695,00695_5,00695_5_10,The death penalty is justified.,Some risk of executing the innocent must be tolerated,1,0.02183659002184868,0.7291943430900574,0.24896903336048126
00695_5#00695_5_11,00695,00695_5,00695_5_11,The death penalty is justified.,Risk of executing innocent people undermines death penalty,-1,0.0012103714980185032,0.9862042665481567,0.012585397809743881
00695_5#00695_5_9,00695,00695_5,00695_5_9,The death penalty is justified.,Mistaken convictions have not translated into wrongful executions,1,0.020321737974882126,0.18680572509765625,0.7928726077079773
00797_1#00797_1_4,00797,00797_1,00797_1_4,Democracy is really the best form of government.,Democracy is just an illusion.,-1,0.00017190646030940115,0.9982991814613342,0.0015289239818230271
01087_2#01087_2_3,01087,01087_2,01087_2_3,Teacher-student friendships on Facebook are good.,Facebook law assumes worse about teachers,1,0.010522465221583843,0.6744445562362671,0.3150329887866974
00979_2#00979_2_6,00979,00979_2,00979_2_6,Evolution is fact rather than fiction.,Duplication does not add new information.,-1,0.38131412863731384,0.09048860520124435,0.5281972885131836
00982_3#00982_3_10,00982,00982_3,00982_3_10,Mission to the Moon is preferred to Mars.,Mission to Mars creates needed heroes,-1,0.004086901433765888,0.19481946527957916,0.801093578338623
00460_18#00460_18_6,00460,00460_18,00460_18_6,Obama does deserve a second term.,Launched initiatives to fight tax evasion.,1,0.0027658394537866116,0.061464451253414154,0.9357696771621704
00568_7#00568_7_12,00568,00568_7,00568_7_12,Israel was justified in seizing the flotilla.,Gaza blockade causes economic and humanitarian suffering,-1,0.001605125842615962,0.2932007312774658,0.7051940560340881
00568_7#00568_7_8,00568,00568_7,00568_7_8,Israel was justified in seizing the flotilla.,Israel offered to transport flotilla aid peacefully,1,0.005748607683926821,0.007037198171019554,0.987214207649231
00603_13#00603_13_3,00603,00603_13,00603_13_3,Libertarianism is a sound political philosophy.,People should be able to choose.,1,0.049338940531015396,0.0706152468919754,0.8800458908081055
00196_16#00196_16_10,00196,00196_16,00196_16_10,Capitalism is the superior system to socialism.,Capitalism is necessary condition for political freedom,1,0.005245375446975231,0.015253745019435883,0.9795008897781372
00196_16#00196_16_14,00196,00196_16,00196_16_14,Capitalism is the superior system to socialism.,Capitalism relies on righteous belief in freedom,1,0.0011770137352868915,0.010837821289896965,0.9879850745201111
00196_16#00196_16_17,00196,00196_16,00196_16_17,Capitalism is the superior system to socialism.,Capitalism is not a political philosophy.,1,0.005483393557369709,0.47276321053504944,0.5217533707618713
00196_16#00196_16_2,00196,00196_16,00196_16_2,Capitalism is the superior system to socialism.,Capitalism gives corporations tyrannical powers,-1,0.0008682769257575274,0.030529651790857315,0.9686020612716675
00797_5#00797_5_2,00797,00797_5,00797_5_2,Democracy is really the best form of government.,Tyranny of minorities.,-1,0.00020152967772446573,0.9946557283401489,0.00514270830899477
00924_7#00924_7_11,00924,00924_7,00924_7_11,Wave power is good.,Wave power proposals will run up against permit regulations.,-1,0.0041976082138717175,0.972649097442627,0.023153334856033325
00924_7#00924_7_13,00924,00924_7,00924_7_13,Wave power is good.,Wave power inspires ingenuity and innovation.,1,0.7964804768562317,0.0063035995699465275,0.1972159445285797
00924_7#00924_7_6,00924,00924_7,00924_7_6,Wave power is good.,Waves pack substantial energy; few wave generators are required,1,0.6441441774368286,0.033091895282268524,0.3227638900279999
00568_5#00568_5_1,00568,00568_5,00568_5_1,Israel was justified in seizing the flotilla.,Gaza flotilla connected with Hamas/terrorism,1,0.0005512130446732044,0.0264646727591753,0.9729841351509094
00568_5#00568_5_5,00568,00568_5,00568_5_5,Israel was justified in seizing the flotilla.,Video confirms flotilla protesters were well armed,1,0.0007321876473724842,0.010335239581763744,0.9889324903488159
00568_5#00568_5_6,00568,00568_5,00568_5_6,Israel was justified in seizing the flotilla.,Many Gaza flotilla activists desired martyrdom,1,0.003071789164096117,0.38776448369026184,0.6091637015342712
01075_1#01075_1_1,01075,01075_1,01075_1_1,US health insurance mandates are constitutional.,Unconstitutional to require individuals to buy private insurance,-1,0.0046847001649439335,0.9843565821647644,0.010958682745695114
01075_1#01075_1_2,01075,01075_1,01075_1_2,US health insurance mandates are constitutional.,Individual mandates will be met by individual lawsuits,-1,0.0033710843417793512,0.9280629754066467,0.0685659870505333
00178_3#00178_3_5,00178,00178_3,00178_3_5,The American Jobs Act is good.,Rebuilding middle class worth increasing taxes on wealthiest,1,0.19549748301506042,0.1374605894088745,0.6670419573783875
00347_3#00347_3_3,00347,00347_3,00347_3_3,Pornography does offer a valuable public service.,Pornography increases likelihood of breakup/divorce,-1,0.02723693661391735,0.002644430613145232,0.9701186418533325
00347_3#00347_3_6,00347,00347_3,00347_3_6,Pornography does offer a valuable public service.,Pornography does not count as adultery.,1,0.017659755423665047,0.007439407054334879,0.9749007821083069
00355_1#00355_1_2,00355,00355_1,00355_1_2,Extraordinary rendition is justified in fighting terrorism.,"Torture is usually counterproductive,",-1,0.007829604670405388,0.7498135566711426,0.24235689640045166
00605_2#00605_2_1,00605,00605_2,00605_2_1,This House believes that laughter is the best medicine.,Laughter is renewable and sustainable,1,0.0006803039577789605,0.0027020112611353397,0.9966177344322205
00605_2#00605_2_3,00605,00605_2,00605_2_3,This House believes that laughter is the best medicine.,Only conscious people can laugh,-1,0.0019563722889870405,0.027445653453469276,0.970598042011261
00643_7#00643_7_3,00643,00643_7,00643_7_3,Colonizing the Moon is a good idea.,Water is present on the Moon,1,0.007979783229529858,0.008648118004202843,0.983372151851654
00929_1#00929_1_2,00929,00929_1,00929_1_2,Intelligent Design is a legitimate scientific theory.,Intelligent design cannot be scientifically tested,-1,0.0008835454354993999,0.9762508273124695,0.022865574806928635
00258_2#00258_2_1,00258,00258_2,00258_2_1,Artificial life is good.,Potential benefits of synthetic life far outweigh risks,1,0.5821143984794617,0.08080027997493744,0.3370853066444397
00258_2#00258_2_2,00258,00258_2,00258_2_2,Artificial life is good.,Regulation cannot contain great unknowns of synthetic biology.,-1,0.018168609589338303,0.7427980303764343,0.23903341591358185
00258_2#00258_2_9,00258,00258_2,00258_2_9,Artificial life is good.,Man-made life poses unimaginable risks,-1,0.0006487553473562002,0.988358736038208,0.010992503724992275
00632_3#00632_3_5,00632,00632_3,00632_3_5,Open primaries are a good idea.,Closed primaries can also violate free assoc,1,0.0004916776088066399,0.9968738555908203,0.0026344035286456347
00347_4#00347_4_1,00347,00347_4,00347_4_1,Pornography does offer a valuable public service.,Porn creates interesting/stimulating controversy.,1,0.029397666454315186,0.017461882904171944,0.9531405568122864
00460_17#00460_17_12,00460,00460_17,00460_17_12,Obama does deserve a second term.,Indecisiveness in Afghanistan.,-1,0.0020768018439412117,0.06965864449739456,0.9282645583152771
00460_17#00460_17_18,00460,00460_17,00460_17_18,Obama does deserve a second term.,Obama imposed sanctions on Syria for repression.,1,0.002055044285953045,0.032227784395217896,0.9657171964645386
00460_17#00460_17_24,00460,00460_17,00460_17_24,Obama does deserve a second term.,Obama has been overly hostile to Israel.,-1,0.0016230300534516573,0.007883940823376179,0.9904929995536804
00825_2#00825_2_4,00825,00825_2,00825_2_4,Background and context.,There are other spiritual powers out there other than God.,1,0.10744944959878922,0.14482134580612183,0.7477291226387024
00568_3#00568_3_6,00568,00568_3,00568_3_6,Israel was justified in seizing the flotilla.,Illegal to seize peaceful supplies during conflict,-1,0.0019731137435883284,0.8397165536880493,0.15831036865711212
00632_5#00632_5_4,00632,00632_5,00632_5_4,Open primaries are a good idea.,Open primaries favor voter wishes over party establishments,1,0.8128560185432434,0.008299955166876316,0.17884401977062225
00632_5#00632_5_7,00632,00632_5,00632_5_7,Open primaries are a good idea.,"Open primaries produce competitive, substantive general elections",1,0.5881147980690002,0.0028582389932125807,0.4090269207954407
00196_4#00196_4_1,00196,00196_4,00196_4_1,Capitalism is the superior system to socialism.,Market prices are always fair prices.,1,0.006057348567992449,0.04711434990167618,0.946828305721283
00196_4#00196_4_4,00196,00196_4,00196_4_4,Capitalism is the superior system to socialism.,Market prices do not reflect social cost,-1,0.002484176540747285,0.030889637768268585,0.9666261672973633
00196_4#00196_4_5,00196,00196_4,00196_4_5,Capitalism is the superior system to socialism.,State guaranteed prices lead to shortages.,1,0.003289446234703064,0.07421880215406418,0.9224917888641357
00196_4#00196_4_6,00196,00196_4,00196_4_6,Capitalism is the superior system to socialism.,Payment schemes under markets are unfair.,-1,0.002871308010071516,0.28524836897850037,0.7118802666664124
00797_3#00797_3_2,00797,00797_3,00797_3_2,Democracy is really the best form of government.,Economic progress enhances democracy.,-1,0.0031917637679725885,0.016502751037478447,0.980305552482605
00836_1#00836_1_2,00836,00836_1,00836_1_2,Settlements are justified. Expansion is defensible.,General statements against Israeli settlements,-1,0.0009331118781119585,0.9717363119125366,0.02733055129647255
00924_6#00924_6_9,00924,00924_6,00924_6_9,Wave power is good.,Diffuse wave energy requires many wave generators; high impact,-1,0.014002996496856213,0.8444666266441345,0.1415303498506546
00257_13#00257_13_2,00257,00257_13,00257_13_2,Each candidate is good.,McKenna has significantly reduced meth use/crime.,-1,0.015758348628878593,0.3261193335056305,0.6581223607063293
00257_13#00257_13_3,00257,00257_13,00257_13_3,Each candidate is good.,McKenna helped crack down on identity theft as AG.,-1,0.0052762567065656185,0.8822910189628601,0.11243271082639694
00290_5#00290_5_4,00290,00290_5,00290_5_4,The Arizona illegal immigration law is good.,Arizona immigration law will damage local economy,-1,0.003764551831409335,0.9570959210395813,0.0391395129263401
01169_5#01169_5_2,01169,01169_5,01169_5_2,Israel was justified in seizing the flotilla.,Video confirms flotilla protesters were well armed,1,0.0007321876473724842,0.010335239581763744,0.9889324903488159
01169_5#01169_5_3,01169,01169_5,01169_5_3,Israel was justified in seizing the flotilla.,Gaza flotilla connected with Hamas/terrorism,1,0.0005512130446732044,0.0264646727591753,0.9729841351509094
01169_5#01169_5_4,01169,01169_5,01169_5_4,Israel was justified in seizing the flotilla.,Many Gaza flotilla activists desired martyrdom,1,0.003071789164096117,0.38776448369026184,0.6091637015342712
00632_10#00632_10_1,00632,00632_10,00632_10_1,Open primaries are a good idea.,Open primaries lower turnout by eliminating clear choices,-1,0.20470453798770905,0.01029916387051344,0.7849963307380676
01012_12#01012_12_3,01012,01012_12,01012_12_3,Wikipedia is a reliable and socially beneficial resource.,Wikipedia suffers from a liberal bias,-1,0.01199925784021616,0.4648400545120239,0.5231606960296631
00257_16#00257_16_11,00257,00257_16,00257_16_11,Each candidate is good.,Inslee insists America can win clean energy competition.,1,0.011593976989388466,0.09098315984010696,0.8974228501319885
00257_16#00257_16_3,00257,00257_16,00257_16_3,Each candidate is good.,McKenna supports protecting environment and fostering clean energy.,-1,0.011742647737264633,0.2316797375679016,0.7565776705741882
00257_16#00257_16_5,00257,00257_16,00257_16_5,Each candidate is good.,New Apollo project will produce unexpected industries/jobs.,1,0.0014849429717287421,0.9813279509544373,0.01718718558549881
00257_16#00257_16_8,00257,00257_16,00257_16_8,Each candidate is good.,Cleantech can unite both sides of cascade mountains.,1,0.01394774578511715,0.06936129927635193,0.91669100522995
00071_11#00071_11_4,00071,00071_11,00071_11_4,"Chinas ""one child"" policy is sensible.",It prevents sibling rivalry.,1,0.2580967843532562,0.006793455686420202,0.7351097464561462
01194_4#01194_4_10,01194,01194_4,01194_4_10,Direct democracy is good.,Nothing wrong about NIMBYism through initiatives.,1,0.40860965847969055,0.021800512447953224,0.5695898532867432
01194_4#01194_4_13,01194,01194_4,01194_4_13,Direct democracy is good.,Voters are too apathetic to make good laws,-1,0.05369279533624649,0.5502682328224182,0.3960390090942383
01194_4#01194_4_9,01194,01194_4,01194_4_9,Direct democracy is good.,Direct democracy disables unpopular but necessary decisions.,-1,0.21363171935081482,0.1302899867296219,0.6560782790184021
00196_14#00196_14_5,00196,00196_14,00196_14_5,Capitalism is the superior system to socialism.,Capitalism does not peacefully accept losses.,-1,0.0016592227621003985,0.012827618978917599,0.9855131506919861
00257_4#00257_4_1,00257,00257_4,00257_4_1,Each candidate is good.,McKenna wrongly filed lawsuit to repeal Affordable Care Act.,1,0.004961809609085321,0.8709198832511902,0.12411830574274063
00395_1#00395_1_2,00395,00395_1,00395_1_2,Cultural globalization is a force for good.,Globalization equals loss of individualism.,-1,0.12632164359092712,0.019250234588980675,0.8544281125068665
00395_1#00395_1_4,00395,00395_1,00395_1_4,Cultural globalization is a force for good.,Globalization helps eradicate child labour.,1,0.30303430557250977,0.001978863961994648,0.694986879825592
00395_1#00395_1_5,00395,00395_1,00395_1_5,Cultural globalization is a force for good.,Globalization is a threat to traditions.,-1,0.0014100642874836922,0.9847427606582642,0.013847158290445805
00395_2#00395_2_4,00395,00395_2,00395_2_4,Cultural globalization is a force for good.,Globalization undermines social welfare programs.,-1,0.11545068025588989,0.31933698058128357,0.5652123689651489
00395_2#00395_2_6,00395,00395_2,00395_2_6,Cultural globalization is a force for good.,Globalizations helps international trade flourish.,1,0.26030802726745605,0.002611312782391906,0.7370806336402893
01075_7#01075_7_3,01075,01075_7,01075_7_3,US health insurance mandates are constitutional.,Mandatory health insurance not analogous to car insurance,-1,0.0065800040028989315,0.974177896976471,0.019242044538259506
01182_6#01182_6_4,01182,01182_6,01182_6_4,The US Dream Act is a good idea.,DREAM Act encourages more illegal immigration,-1,0.007299796678125858,0.11231482028961182,0.8803853988647461
00347_7#00347_7_1,00347,00347_7,00347_7_1,Pornography does offer a valuable public service.,Pornography is good for economic mobility.,1,0.22452016174793243,0.005912094842642546,0.7695677876472473
00347_7#00347_7_3,00347,00347_7,00347_7_3,Pornography does offer a valuable public service.,Porn provides knowledge that builds confidence.,1,0.27110597491264343,0.002080889418721199,0.7268131971359253
00347_7#00347_7_5,00347,00347_7,00347_7_5,Pornography does offer a valuable public service.,Porn is akin to a drug addiction,-1,0.0011436797212809324,0.9627155065536499,0.03614084795117378
00732_9#00732_9_4,00732,00732_9,00732_9_4,Torture is justified.,Nations committing torture rally an even greater hatred from their enemies,-1,0.006455413531512022,0.6316404342651367,0.36190417408943176
00732_9#00732_9_5,00732,00732_9,00732_9_5,Torture is justified.,Humane methods of interrogation are better at obtaining information than torture,-1,0.036029282957315445,0.5989141464233398,0.365056574344635
00035_3#00035_3_2,00035,00035_3,00035_3_2,Network neutrality legislation is a good idea.,Net Neutrality will raise prices for users,-1,0.15772686898708344,0.031026538461446762,0.8112465143203735
00196_12#00196_12_2,00196,00196_12,00196_12_2,Capitalism is the superior system to socialism.,Socialist governments slow progress of markets.,1,0.0032421480864286423,0.06388207525014877,0.9328757524490356
00474_2#00474_2_3,00474,00474_2,00474_2_3,Keystone US-Canada oil pipeline is good.,Pipeline spills are uncommon.,1,0.0048816693015396595,0.24600403010845184,0.7491143345832825
00196_9#00196_9_17,00196,00196_9,00196_9_17,Capitalism is the superior system to socialism.,Capitalism does not guarantee societies needs.,-1,0.0028233465272933245,0.33898961544036865,0.6581870317459106
00196_9#00196_9_3,00196,00196_9,00196_9_3,Capitalism is the superior system to socialism.,Socialism over-trusts government bureaucrats,1,0.027288738638162613,0.33586108684539795,0.6368501782417297
00196_9#00196_9_4,00196,00196_9,00196_9_4,Capitalism is the superior system to socialism.,Capitalism allows for greater personal fulfillment.,1,0.0006543923518620431,0.0026666135527193546,0.9966789484024048
00196_9#00196_9_6,00196,00196_9,00196_9_6,Capitalism is the superior system to socialism.,Government in capitalism is not compassionate.,-1,0.003788268193602562,0.2429082691669464,0.7533034682273865
00695_3#00695_3_7,00695,00695_3,00695_3_7,The death penalty is justified.,Executions take vengeance out of hands of loved ones,1,0.049768541008234024,0.7064067721366882,0.24382469058036804
00990_3#00990_3_10,00990,00990_3,00990_3_10,Carbon capture is good technology and investment.,Carbon capture and storage requires significant water,-1,0.013939823023974895,0.7535628080368042,0.23249734938144684
00257_2#00257_2_7,00257,00257_2,00257_2_7,Each candidate is good.,Inslee fought to strengthen US education in Congress.,1,0.018458377569913864,0.5241104960441589,0.4574311077594757
00354_3#00354_3_4,00354,00354_3,00354_3_4,Socialism is a superior form of government.,Capitalism allows for greater personal fulfillment.,-1,0.027554146945476532,0.5194567441940308,0.4529891014099121
00354_3#00354_3_8,00354,00354_3,00354_3_8,Socialism is a superior form of government.,Capitalism is more successful than socialism historically,-1,0.157454252243042,0.35322102904319763,0.48932477831840515
00354_3#00354_3_9,00354,00354_3,00354_3_9,Socialism is a superior form of government.,Government in capitalism is not compassionate.,1,0.02411692403256893,0.5073554515838623,0.46852758526802063
00376_4#00376_4_2,00376,00376_4,00376_4_2,Beauty contests are harmful.,Being judged on beauty no different than on academics.,1,0.006114594638347626,0.5874595046043396,0.4064258635044098
00376_4#00376_4_3,00376,00376_4,00376_4_3,Beauty contests are harmful.,Beauty contests put undue pressure on being beautiful.,-1,0.9764627814292908,0.0018561823526397347,0.021681061014533043
00376_4#00376_4_6,00376,00376_4,00376_4_6,Beauty contests are harmful.,Beauty contests let women better their lot in life.,1,0.0009061201708391309,0.99544757604599,0.0036463262513279915
00460_1#00460_1_7,00460,00460_1,00460_1_7,Obama does deserve a second term.,Offered finance and budget education to Americans.,1,0.003865370061248541,0.14784817397594452,0.8482864499092102
01075_8#01075_8_1,01075,01075_8,01075_8_1,US health insurance mandates are constitutional.,Insurance mandates can be unprecedented and still constitutional,1,0.06670305877923965,0.002223037416115403,0.9310739040374756
01075_8#01075_8_2,01075,01075_8,01075_8_2,US health insurance mandates are constitutional.,Insurance mandates set dangerous precedent for federal power,-1,0.003179040504619479,0.967646062374115,0.029174916446208954
01075_9#01075_9_4,01075,01075_9,01075_9_4,US health insurance mandates are constitutional.,"Health insurance mandates ""take"" private property",-1,0.004421870224177837,0.6217348575592041,0.373843252658844
00290_1#00290_1_4,00290,00290_1,00290_1_4,The Arizona illegal immigration law is good.,Arizona law creates a class of suspects,-1,0.00588581757619977,0.2994803786277771,0.6946337819099426
00290_1#00290_1_6,00290,00290_1,00290_1_6,The Arizona illegal immigration law is good.,"Arizona immigration law awkward, but necessary",1,0.07994428277015686,0.7493143677711487,0.17074137926101685
01194_5#01194_5_5,01194,01194_5,01194_5_5,Direct democracy is good.,Citizens prefer electing reps over passing referendums,-1,0.25116392970085144,0.09940755367279053,0.6494285464286804
01194_5#01194_5_7,01194,01194_5,01194_5_7,Direct democracy is good.,Opponents cannot amend/refine bills in direct democracy,-1,0.0439256988465786,0.2740374207496643,0.6820369362831116
00290_2#00290_2_3,00290,00290_2,00290_2_3,The Arizona illegal immigration law is good.,Most Americans support Arizonas immigration law,1,0.04839920252561569,0.019804513081908226,0.9317963123321533
00354_5#00354_5_3,00354,00354_5,00354_5_3,Socialism is a superior form of government.,Soviet Union demonstrates failures of socialism.,-1,0.0046801334246993065,0.3003017008304596,0.6950181722640991
01169_2#01169_2_3,01169,01169_2,01169_2_3,Israel was justified in seizing the flotilla.,Israels flotilla raid strains its alliances,-1,0.0036170491948723793,0.3725847005844116,0.6237982511520386
00258_3#00258_3_4,00258,00258_3,00258_3_4,Artificial life is good.,"Man can""t create life, only manipulate it",-1,0.011566630564630032,0.16360197961330414,0.8248313069343567
00258_3#00258_3_7,00258,00258_3,00258_3_7,Artificial life is good.,Synthetic life will result in an artificial race amidst us,-1,0.018965501338243484,0.3097781240940094,0.6712563633918762
01178_1#01178_1_2,01178,01178_1,01178_1_2,Intelligent Design is a legitimate scientific theory.,Intelligent design cannot be scientifically tested,-1,0.0008835454354993999,0.9762508273124695,0.022865574806928635
01194_2#01194_2_5,01194,01194_2,01194_2_5,Direct democracy is good.,Referenda devalue role of legislative bodies,-1,0.01842193864285946,0.5871637463569641,0.39441433548927307
01194_2#01194_2_6,01194,01194_2,01194_2_6,Direct democracy is good.,Political parties are unfortunate consequence of rep. democracy.,1,0.010659712366759777,0.9110561013221741,0.07828423380851746
00196_13#00196_13_3,00196,00196_13,00196_13_3,Capitalism is the superior system to socialism.,Capitalism is destroying the world ecosystem.,-1,0.0016354141989722848,0.08988379687070847,0.9084807634353638
00196_2#00196_2_13,00196,00196_2,00196_2_13,Capitalism is the superior system to socialism.,Socialism does not prevent individual success.,-1,0.009252680465579033,0.045918986201286316,0.9448283910751343
00196_2#00196_2_6,00196,00196_2,00196_2_6,Capitalism is the superior system to socialism.,Socialism removes the incentive to excel.,1,0.0026902134995907545,0.052307579666376114,0.9450021386146545
00695_4#00695_4_6,00695,00695_4,00695_4_6,The death penalty is justified.,Any discrimination in capital punishment cases can be corrected,1,0.01937391236424446,0.22818690538406372,0.7524392604827881
00695_4#00695_4_9,00695,00695_4,00695_4_9,The death penalty is justified.,The poor are unfairly vulnerable to capital punishment,-1,0.005577416624873877,0.3420572578907013,0.6523652672767639
01045_2#01045_2_1,01045,01045_2,01045_2_1,This House believes that laughter is the best medicine.,Only conscious people can laugh,-1,0.0019563722889870405,0.027445653453469276,0.970598042011261
01045_2#01045_2_2,01045,01045_2,01045_2_2,This House believes that laughter is the best medicine.,Laughter is renewable and sustainable,1,0.0006803039577789605,0.0027020112611353397,0.9966177344322205
00178_1#00178_1_3,00178,00178_1,00178_1_3,The American Jobs Act is good.,Jobs Act will help reduce airline delays.,1,0.0018144564237445593,0.0019536297768354416,0.9962319731712341
00460_11#00460_11_11,00460,00460_11,00460_11_11,Obama does deserve a second term.,Obama is wrongly trying to change America.,-1,0.011389701627194881,0.06398162245750427,0.924628734588623
00460_11#00460_11_13,00460,00460_11,00460_11_13,Obama does deserve a second term.,Obama failed to bring the Olympics to Chicago,-1,0.00636631716042757,0.0073508694767951965,0.9862828850746155
00460_11#00460_11_5,00460,00460_11,00460_11_5,Obama does deserve a second term.,Obama is filled with contempt for America.,-1,0.009019793942570686,0.016344208270311356,0.9746359586715698
00460_14#00460_14_20,00460,00460_14,00460_14_20,Obama does deserve a second term.,Took measures to reduce offensive executive pay.,1,0.0025969678536057472,0.03494817391037941,0.9624547958374023
00460_14#00460_14_22,00460,00460_14,00460_14_22,Obama does deserve a second term.,Passed strongest consumer financial protections in history.,1,0.005573471076786518,0.07698404043912888,0.9174425005912781
00460_14#00460_14_24,00460,00460_14,00460_14_24,Obama does deserve a second term.,Majorities support Obamas individual economic policies,1,0.0030495249666273594,0.054476507008075714,0.9424739480018616
00460_14#00460_14_28,00460,00460_14,00460_14_28,Obama does deserve a second term.,Obama wrongly extended President Bushs tax cuts,-1,0.007499449886381626,0.022056913003325462,0.9704436659812927
00460_14#00460_14_33,00460,00460_14,00460_14_33,Obama does deserve a second term.,Extended unemployment benefits to workers in need.,1,0.002336154691874981,0.0765436589717865,0.9211202263832092
00460_14#00460_14_45,00460,00460_14,00460_14_45,Obama does deserve a second term.,Obama has protected and created significant jobs.,1,0.002292896853759885,0.04113174229860306,0.9565754532814026
00460_14#00460_14_6,00460,00460_14,00460_14_6,Obama does deserve a second term.,Led world in fighting global financial crisis.,1,0.002640925347805023,0.11660546809434891,0.8807535767555237
00460_6#00460_6_3,00460,00460_6,00460_6_3,Obama does deserve a second term.,Obama wrongly attacked Arizonas immigration law.,-1,0.003852671943604946,0.01572212390601635,0.9804251790046692
00460_6#00460_6_6,00460,00460_6,00460_6_6,Obama does deserve a second term.,Obamas immigration policies ignore the law.,-1,0.0020980688277632,0.012240984477102757,0.9856609106063843
01075_4#01075_4_1,01075,01075_4,01075_4_1,US health insurance mandates are constitutional.,Commerce clause gives power to mandate health insurance,1,0.13306520879268646,0.27780410647392273,0.589130699634552
00035_4#00035_4_4,00035,00035_4,00035_4_4,Network neutrality legislation is a good idea.,Network neutrality damages competition and niche suppliers,-1,0.00686334865167737,0.7770457863807678,0.21609088778495789
00035_4#00035_4_5,00035,00035_4,00035_4_5,Network neutrality legislation is a good idea.,Net neutrality saves Internet as ideal marketplace,1,0.09780937433242798,0.0056139202788472176,0.8965767621994019
01194_8#01194_8_1,01194,01194_8,01194_8_1,Direct democracy is good.,Direct democracy generally only works on a small scale.,-1,0.061387911438941956,0.2745852470397949,0.6640269160270691
00695_6#00695_6_15,00695,00695_6,00695_6_15,The death penalty is justified.,The death penalty is merely a vehicle for vengeance,-1,0.002702539088204503,0.990614652633667,0.0066827950067818165
00695_6#00695_6_3,00695,00695_6,00695_6_3,The death penalty is justified.,The death penalty does not advance any social objective,-1,0.0007813971606083214,0.9926169514656067,0.006601580418646336
00461_2#00461_2_1,00461,00461_2,00461_2_1,Evolution is fact rather than fiction.,Duplication does not add new information.,-1,0.38131412863731384,0.09048860520124435,0.5281972885131836
00695_12#00695_12_3,00695,00695_12,00695_12_3,The death penalty is justified.,Universal Declaration of Human Rights allows for death penalty,1,0.010548766702413559,0.023328019306063652,0.9661232829093933
00856_6#00856_6_3,00856,00856_6,00856_6_3,The War in Iraq was worth fighting.,War in Iraq has helped terrorist recruitment,-1,0.007216518744826317,0.0015684942482039332,0.9912149906158447
00434_3#00434_3_3,00434,00434_3,00434_3_3,It was an acceptable deal.,Debt ceiling helps Obama appeal to moderates.,1,0.004141568206250668,0.029006848111748695,0.9668516516685486
00632_1#00632_1_1,00632,00632_1,00632_1_1,Open primaries are a good idea.,Open primaries can be modified to limit costs,1,0.3015635907649994,0.007950329221785069,0.6904860734939575
00632_1#00632_1_2,00632,00632_1,00632_1_2,Open primaries are a good idea.,Open primaries will increase cost barrier for candidates,-1,0.8559774160385132,0.0077333287335932255,0.13628925383090973
01169_3#01169_3_2,01169,01169_3,01169_3_2,Israel was justified in seizing the flotilla.,Illegal to seize peaceful supplies during conflict,-1,0.0019731137435883284,0.8397165536880493,0.15831036865711212
01182_3#01182_3_5,01182,01182_3,01182_3_5,The US Dream Act is a good idea.,DREAM Act is very expensive.,-1,0.004174777306616306,0.6743406057357788,0.3214845657348633
00347_1#00347_1_9,00347,00347_1,00347_1_9,Pornography does offer a valuable public service.,Porn generates money for the economy.,1,0.2932080924510956,0.03999092057347298,0.6668009757995605
00354_2#00354_2_1,00354,00354_2,00354_2_1,Socialism is a superior form of government.,Socialism removes the incentive to excel.,-1,0.014021656475961208,0.548873782157898,0.4371045231819153
00016_13#00016_13_3,00016,00016_13,00016_13_3,Medical marijuana dispensaries are a good idea.,Marijuana is addictive,-1,0.010376954451203346,0.16490310430526733,0.8247199058532715
00544_4#00544_4_3,00544,00544_4,00544_4_3,Beauty contests are harmful.,Beauty contests put undue pressure on being beautiful.,-1,0.9764627814292908,0.0018561823526397347,0.021681061014533043
00544_4#00544_4_5,00544,00544_4,00544_4_5,Beauty contests are harmful.,Beauty contests let women better their lot in life.,1,0.0009061201708391309,0.99544757604599,0.0036463262513279915
00544_4#00544_4_7,00544,00544_4,00544_4_7,Beauty contests are harmful.,Being judged on beauty no different than on academics.,1,0.006114594638347626,0.5874595046043396,0.4064258635044098
00632_4#00632_4_1,00632,00632_4,00632_4_1,Open primaries are a good idea.,Open primaries favor new candidates over establishment.,1,0.5917484760284424,0.11633298546075821,0.2919185757637024
00632_4#00632_4_2,00632,00632_4,00632_4_2,Open primaries are a good idea.,Parties like closed primaries because extremes help fundraising,1,0.009337936528027058,0.9346668720245361,0.05599522218108177
